business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Synertek Engineering Pvt. Ltd. | Mold Design, Mold Manufacturing & Plastic Molding",Plastic Molding Manufacturer,Plastic Injection Molding Workshop,"Plastic Injection Molding Workshop, Mold maker, Molding supplier, Plastic Products Supplier, Tool & die shop, Toolroom",391152,Gujarat Circle,Vadodara Region,Vadodara East Division,"Gadhboriad SO, Bhaka BO, Dani BO",+91 79845 95573,https://www.indiamart.com/synertek-engineering-private-limited/,4.7,,"Fl 1, Lotus Aura, 126, Sama - Savli Rd, near 2, Vemali, Vadodara, Gujarat 390008",Vemali,22.354486899999998,73.20028669999999,ChIJcYmUuGHPXzkR0M7TK_qOUrg,https://www.google.com/maps/place/?q=place_id:ChIJcYmUuGHPXzkR0M7TK_qOUrg,part_110,2026-09-20 16:40:35
Shefield Technoplast Pvt Ltd,Plastic Molding Manufacturer,Plastic Injection Molding Workshop,Plastic Injection Molding Workshop,391152,Gujarat Circle,Vadodara Region,Vadodara East Division,"Gadhboriad SO, Bhaka BO, Dani BO",+91 2667 264 514,http://www.shefield.in/,3.8,,"114, GIDC Manjusar, Nr ELS Tower Ta : Savli, Dist.:, Vadodara, Gujarat 391745",391152,22.434347,73.1927214,ChIJ7XDoxXzMXzkRjx8saBo01as,https://www.google.com/maps/place/?q=place_id:ChIJ7XDoxXzMXzkRjx8saBo01as,part_110,2026-09-20 16:40:35
Shreeji plast & Engineering,Plastic Molding Manufacturer,Plastic Injection Molding Workshop,"Plastic Injection Molding Workshop, Plastic fabrication company, Plastic Products Supplier, Plastic Wholesaler",391152,Gujarat Circle,Vadodara Region,Vadodara East Division,"Gadhboriad SO, Bhaka BO, Dani BO",+91 99989 84392,http://www.shreejiplasteng.in/,5.0,,"876/3, Upside of gohil engineering, Makarpura GIDC, Vadodara, Gujarat 390010","Makarpura GIDC, Makarpura",22.2500181,73.18767679999999,ChIJVVVVVSnEXzkRZijUPu5CihY,https://www.google.com/maps/place/?q=place_id:ChIJVVVVVSnEXzkRZijUPu5CihY,part_110,2026-09-20 16:40:35
AMI PLASTICS,Plastic Molding Manufacturer,Plastic Injection Molding Workshop,"Plastic Injection Molding Workshop, Industrial Spares & Products Wholesaler, Plastic fabrication company, Plastic Products Supplier",391152,Gujarat Circle,Vadodara Region,Vadodara East Division,"Gadhboriad SO, Bhaka BO, Dani BO",+91 98250 61631,http://www.amiplastics.co.in/,5.0,,"622, Makarpura GIDC, Makarpura, Vadodara, Gujarat 390010","Makarpura GIDC, Makarpura",22.2501317,73.1826323,ChIJAQAAACvEXzkR1QIW2fU83Jk,https://www.google.com/maps/place/?q=place_id:ChIJAQAAACvEXzkR1QIW2fU83Jk,part_110,2026-09-20 16:40:35
Patidar Machine Tools,Plastic Molding Manufacturer,Plastic Injection Molding Workshop,Plastic Injection Molding Workshop,391152,Gujarat Circle,Vadodara Region,Vadodara East Division,"Gadhboriad SO, Bhaka BO, Dani BO",+91 94275 39185,https://www.patidarmachine.com/,5.0,,"799/B Industrial Estate, Makarpura GIDC, Vadodara, Gujarat 390010","Makarpura GIDC, Makarpura",22.2471252,73.1806484,ChIJncHdjIHGXzkR_rMdWxL2A98,https://www.google.com/maps/place/?q=place_id:ChIJncHdjIHGXzkR_rMdWxL2A98,part_110,2026-09-20 16:40:35
R.E PolyTechnologies Private Limited,Plastic Molding Manufacturer,Plastic Injection Molding Workshop,Plastic Injection Molding Workshop,391152,Gujarat Circle,Vadodara Region,Vadodara East Division,"Gadhboriad SO, Bhaka BO, Dani BO",+91 94263 68213,http://www.repolytechnologies.com/,5.0,,"Shop No.C, 138, GCEL Rd, near Jayant Oil Mill Road, Makarpura GIDC, Makarpura, Vadodara, Gujarat 390010","Makarpura GIDC, Makarpura",22.257548099999998,73.1786213,ChIJNSPJ0X7GXzkRxl1plclYhr4,https://www.google.com/maps/place/?q=place_id:ChIJNSPJ0X7GXzkRxl1plclYhr4,part_110,2026-09-20 16:40:35
Nirdosh Polymers,Plastic Molding Manufacturer,Plastic Injection Molding Workshop,"Plastic Injection Molding Workshop, Plastic fabrication company, Plastic Products Supplier",391152,Gujarat Circle,Vadodara Region,Vadodara East Division,"Gadhboriad SO, Bhaka BO, Dani BO",+91 98250 44919,https://nirdoshpolymers.in/?utm_source=Google&utm_medium=Organic,4.9,,"755, Waghodia, GIDC, Vadodara, Gujarat 391760",391152,22.294751899999998,73.3755698,ChIJb4T4qHlaiQsRVpkP-Y3R_D8,https://www.google.com/maps/place/?q=place_id:ChIJb4T4qHlaiQsRVpkP-Y3R_D8,part_110,2026-09-20 16:40:35
Qualitate Technique,Plastic Molding Manufacturer,Plastic Injection Molding Workshop,"Plastic Injection Molding Workshop, Electronics manufacturer, Industrial Spares & Products Wholesaler",391152,Gujarat Circle,Vadodara Region,Vadodara East Division,"Gadhboriad SO, Bhaka BO, Dani BO",+91 95748 34140,N/A,5.0,,"749/3/11, Makarpura GIDC, Makarpura, Vadodara, Gujarat 390010","Makarpura GIDC, Makarpura",22.246949,73.184235,ChIJAQAAACvEXzkRJeKwgVouqJc,https://www.google.com/maps/place/?q=place_id:ChIJAQAAACvEXzkRJeKwgVouqJc,part_110,2026-09-20 16:40:35
Sahkar Industries,Plastic Molding Manufacturer,Plastic Injection Molding Workshop,Plastic Injection Molding Workshop,391152,Gujarat Circle,Vadodara Region,Vadodara East Division,"Gadhboriad SO, Bhaka BO, Dani BO",+91 80 4275 4511,http://www.sahkarindustries.com/,4.9,20.0,"989/16/1 GIDC Industrial estate, nr. gayatri ice factory, Makarpura, Vadodara, Gujarat 390010","Makarpura GIDC, Makarpura",22.249943,73.1945259,ChIJW0EkaCzEXzkRoGVR3wRWkaw,https://www.google.com/maps/place/?q=place_id:ChIJW0EkaCzEXzkRoGVR3wRWkaw,part_110,2026-09-20 16:40:35
Polymechplast Machines Limited,Plastic Molding Manufacturer,Plastic Injection Molding Workshop,Plastic Injection Molding Workshop,391152,Gujarat Circle,Vadodara Region,Vadodara East Division,"Gadhboriad SO, Bhaka BO, Dani BO",+91 265 263 2210,http://www.polymechplast.com/,4.4,25.0,"No. 776, Gold Coin House, Makarpura GIDC, Vadodara, Gujarat 390010","Makarpura GIDC, Makarpura",22.2466893,73.18002349999999,ChIJAQAAACvEXzkRfUfducqas-k,https://www.google.com/maps/place/?q=place_id:ChIJAQAAACvEXzkRfUfducqas-k,part_110,2026-09-20 16:40:35
