business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
MS waterproofing and contracting,Waterproofing Contractor,Waterproofing service,"Waterproofing service, Bathroom remodeler",382650,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,"Unava  Balva SO, Vasan BO, Mubarakpura BO",+91 97008 04652,N/A,4.9,,"laxmi teja lane : 4, Alkapur road, G K Enclave, Qutub Shahi Tombs, Hyderabad, Telangana 500075","G K Enclave, Qutub Shahi Tombs",17.392466,78.3918006,ChIJs4D8FhaXyzsRsyzUpOQN_fg,https://www.google.com/maps/place/?q=place_id:ChIJs4D8FhaXyzsRsyzUpOQN_fg,part_103,2026-09-20 16:40:16,4507
JK Water Proofing Services,Waterproofing Contractor,Waterproofing service,Waterproofing service,382650,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,"Unava  Balva SO, Vasan BO, Mubarakpura BO",+91 99122 98960,https://jkwaterproofingservices.co.in/,5.0,,"4 F VII Gurukula elite G-1 Ranganagar colany pulse Haspatal Road, near IDPL, Hyderabad, Telangana 500037","Chandra Nagar, Balanagar",17.4905604,78.4475595,ChIJsf7RSYKRyzsRIr9znk6_q78,https://www.google.com/maps/place/?q=place_id:ChIJsf7RSYKRyzsRIr9znk6_q78,part_103,2026-09-20 16:40:16,4508
Bharat Waterproofing Co.,Waterproofing Contractor,Waterproofing service,Waterproofing service,382650,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,"Unava  Balva SO, Vasan BO, Mubarakpura BO",+91 82103 49367,https://sites.google.com/view/bharatwaterproofingco,4.9,,"W Marredpally Rd, Boosareddy Guda, Aswini Colony, West Marredpally, Secunderabad, Telangana 500026","Boosareddy Guda, Aswini Colony, West Marredpally",17.4480493,78.5037725,ChIJv-fZDwCbyzsRsSFMeHStO48,https://www.google.com/maps/place/?q=place_id:ChIJv-fZDwCbyzsRsSFMeHStO48,part_103,2026-09-20 16:40:16,4509
DARSHIL WATERPROOFING WORKS,Waterproofing Contractor,Waterproofing service,Waterproofing service,382650,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,"Unava  Balva SO, Vasan BO, Mubarakpura BO",+91 70964 16714,N/A,4.9,,"C-284 Akshar Vintage, behind Hotel Lagend, NHNO08, Tarsali, Vadodara, Gujarat 390009","NHNO08, Tarsali",22.2573004,73.2103803,ChIJlxQYLvPFXzkRGfbrNCllbQA,https://www.google.com/maps/place/?q=place_id:ChIJlxQYLvPFXzkRGfbrNCllbQA,part_103,2026-09-20 16:40:16,4510
Waterseal Waterproofing,Waterproofing Contractor,Waterproofing service,"Waterproofing service, Bathroom remodeler, Dry wall contractor, Roofing contractor, Water damage restoration service",382650,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,"Unava  Balva SO, Vasan BO, Mubarakpura BO",+91 98255 85997,https://www.waterseal.in/,4.8,,"Opp:, Meghashrey Flats, near Urban Health Centre, Narayanbhai Ni Chali, Maninagar East, Khokhra, Ahmedabad, Gujarat 380008","Narayanbhai Ni Chali, Maninagar East, Khokhra",23.0008488,72.6169348,ChIJu9y-FXWGXjkRtQvs-fwnvEc,https://www.google.com/maps/place/?q=place_id:ChIJu9y-FXWGXjkRtQvs-fwnvEc,part_103,2026-09-20 16:40:16,4511
SK Waterproofings,Waterproofing Contractor,Waterproofing service,Waterproofing service,382650,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,"Unava  Balva SO, Vasan BO, Mubarakpura BO",+91 90327 57706,https://skwaterproofings.com/,4.8,,"RAINBOW VISTAS PHASE-1, Green Hills Rd, opposite to IDL factory, Sevalal Nagar, Moosapet, Hyderabad, Telangana 500018","Sevalal Nagar, Moosapet",17.469134,78.4085703,ChIJQTYkiNuRyzsRMIi4xLU1mdc,https://www.google.com/maps/place/?q=place_id:ChIJQTYkiNuRyzsRMIi4xLU1mdc,part_103,2026-09-20 16:40:16,4512
Dhanasree Waterproofing Services in Hyderabad - Waterproofing Contractors in Hyderabad,Waterproofing Contractor,Waterproofing service,Waterproofing service,382650,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,"Unava  Balva SO, Vasan BO, Mubarakpura BO",+91 97001 91890,http://www.dhanasreewaterproofing.com/,4.7,,"3-2-123/3 anand nagar colony, old ramanthapur, near municipal office Ramanthapur, Amberpet, Hyderabad, Telangana 500004","Anand Nagar Colony, Amberpet",17.4103972,78.4575636,ChIJZ86SMRqZyzsRSAQwB7yjtCA,https://www.google.com/maps/place/?q=place_id:ChIJZ86SMRqZyzsRSAQwB7yjtCA,part_103,2026-09-20 16:40:16,4513
Shreenath Terrolock Waterproofing Private Limited,Waterproofing Contractor,Waterproofing service,"Waterproofing service, Building materials store, Chemical wholesaler, Construction Material Wholesaler, Contractor",382650,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,"Unava  Balva SO, Vasan BO, Mubarakpura BO",+91 72270 56062,https://www.stwaterproofing.co.in/,4.7,,"SUMEL BUSINESS PARK-4, E-419, Amdupura, Saraspur, Ahmedabad, Gujarat 380001","Amdupura, Saraspur",23.034418199999998,72.60515699999999,ChIJr4tEPiWEXjkRELiPkLnX9wo,https://www.google.com/maps/place/?q=place_id:ChIJr4tEPiWEXjkRELiPkLnX9wo,part_103,2026-09-20 16:40:16,4514
Shivakumar waterproofing,Waterproofing Contractor,Waterproofing service,Waterproofing service,382650,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,"Unava  Balva SO, Vasan BO, Mubarakpura BO",+91 73969 99989,http://www.shivakumarwaterproofing.com/,4.9,,"A-33, Tv Colony Rd Number 5, Sri Ramanapuram Colony, Ramanthapur, Hyderabad, Telangana 500013","Sri Ramanapuram Colony, Ramanthapur",17.3891778,78.5432757,ChIJSf7J5baeyzsRivwfo5ASqJ0,https://www.google.com/maps/place/?q=place_id:ChIJSf7J5baeyzsRivwfo5ASqJ0,part_103,2026-09-20 16:40:16,4515
Waterproofing Experts | Waterproofing Services in Hyderabad | Waterproofing Contractors,Waterproofing Contractor,Waterproofing service,"Waterproofing service, Bathroom remodeler, Kitchen remodeler",382650,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,"Unava  Balva SO, Vasan BO, Mubarakpura BO",+91 90526 75837,https://www.proofingexperts.in/,4.8,,"House No. 3 3, 13/A, Durga Nagar, Sharada Nagar, Ramanthapur, Hyderabad, Telangana 500013","Durga Nagar, Sharada Nagar, Ramanthapur",17.3927719,78.537359,ChIJ_VlRxOuZyzsRf6JurGia_fQ,https://www.google.com/maps/place/?q=place_id:ChIJ_VlRxOuZyzsRf6JurGia_fQ,part_103,2026-09-20 16:40:16,4516
