business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
MODASA CTSCAN AND IMAGING CENTRE,Diagnostic Center,Diagnostic center,Diagnostic center,383350,Gujarat Circle,Ahmedabad HQ Region,Sabarkantha Division,"Meghraj SO, Banthiwada BO, Behdaj BO",+91 78620 96936,N/A,4.8,24.0,"B-Block, City centre complex, 11-15, Shamlaji Rd, Mazumpark Socity, Modasa, Ganeshpur, Gujarat 383315",Mazumpark Socity,23.4691042,73.295783,ChIJq7D5X0DxXTkRs9DwgOkv1QI,https://www.google.com/maps/place/?q=place_id:ChIJq7D5X0DxXTkRs9DwgOkv1QI,part_104,2026-09-20 16:40:08
Ramdev Clinic And Diagnostic Center,Diagnostic Center,Health consultant,Health consultant,383350,Gujarat Circle,Ahmedabad HQ Region,Sabarkantha Division,"Meghraj SO, Banthiwada BO, Behdaj BO",+91 82001 77691,N/A,5.0,1.0,"Ramdev Complex, Shamlaji Rd, Moti Isrol, Modasa, Madhupur, Gujarat 383317",Moti Isrol,23.5594871,73.3123062,ChIJa10clAvzXTkRzvhGwQMkZ8E,https://www.google.com/maps/place/?q=place_id:ChIJa10clAvzXTkRzvhGwQMkZ8E,part_104,2026-09-20 16:40:08
Aravalli MRI and Imaging Centre,Diagnostic Center,Diagnostic center,Diagnostic center,383350,Gujarat Circle,Ahmedabad HQ Region,Sabarkantha Division,"Meghraj SO, Banthiwada BO, Behdaj BO",N/A,N/A,3.8,26.0,"Malpur Rd, near dreamland cinema, Farms Area, chokdi, Modasa, Gujarat 383315","Farms Area, chokdi",23.4501508,73.3149601,ChIJTdquZFzwXTkRXVUZugsBd9g,https://www.google.com/maps/place/?q=place_id:ChIJTdquZFzwXTkRXVUZugsBd9g,part_104,2026-09-20 16:40:08
Newtech Diagnostic Centre,Diagnostic Center,Diagnostic center,Diagnostic center,383350,Gujarat Circle,Ahmedabad HQ Region,Sabarkantha Division,"Meghraj SO, Banthiwada BO, Behdaj BO",+91 99745 42176,N/A,4.2,17.0,"1st Floor Doctor House B/H S.T.Station, Modasa, Gujarat 383315",Lakshmi Society,23.4598048,73.296964,ChIJHzFthjbwXTkR4OFKzZac7Y0,https://www.google.com/maps/place/?q=place_id:ChIJHzFthjbwXTkR4OFKzZac7Y0,part_104,2026-09-20 16:40:08
Primary Health Sub Center Vaghpur,Diagnostic Center,Medical laboratory,Medical laboratory,383350,Gujarat Circle,Ahmedabad HQ Region,Sabarkantha Division,"Meghraj SO, Banthiwada BO, Behdaj BO",N/A,N/A,5.0,1.0,"JJ23+637, Godhavada, Meghraj, Gujarat 383350",383350,23.6005279,73.6026668,ChIJgQh_HaldZzkRGTYgHG9mWRk,https://www.google.com/maps/place/?q=place_id:ChIJgQh_HaldZzkRGTYgHG9mWRk,part_104,2026-09-20 16:40:08
Umiya Laboratory,Diagnostic Center,Diagnostic center,Diagnostic center,383350,Gujarat Circle,Ahmedabad HQ Region,Sabarkantha Division,"Meghraj SO, Banthiwada BO, Behdaj BO",N/A,N/A,5.0,1.0,"Sahajanand complex, Modasa - Godhra Hwy, opp. Bus station, Malpur, Gujarat 383345",383350,23.3628157,73.4681591,ChIJpXChvShXZzkRNtt3PWxUhHk,https://www.google.com/maps/place/?q=place_id:ChIJpXChvShXZzkRNtt3PWxUhHk,part_104,2026-09-20 16:40:08
STANDARD MEDICAL MEGHRAJ,Diagnostic Center,Medical Center,Medical Center,383350,Gujarat Circle,Ahmedabad HQ Region,Sabarkantha Division,"Meghraj SO, Banthiwada BO, Behdaj BO",+91 94274 41087,N/A,5.0,2.0,"Meghraj, Gujarat 383350",383350,23.4945086,73.5099583,ChIJbXwxpmJZZzkR49VHvtaO6h8,https://www.google.com/maps/place/?q=place_id:ChIJbXwxpmJZZzkR49VHvtaO6h8,part_104,2026-09-20 16:40:08
BLOOD CARE LABORATORY,Diagnostic Center,Diagnostic center,Diagnostic center,383350,Gujarat Circle,Ahmedabad HQ Region,Sabarkantha Division,"Meghraj SO, Banthiwada BO, Behdaj BO",+91 82001 60287,N/A,,,"GJ SH 175, Malpur, Gujarat 383345",383350,23.3627884,73.468138,ChIJTZH1TwBXZzkRycq9Sp84iyM,https://www.google.com/maps/place/?q=place_id:ChIJTZH1TwBXZzkRycq9Sp84iyM,part_104,2026-09-20 16:40:08
Primary Health Sub Center Kaswada,Diagnostic Center,Medical laboratory,Medical laboratory,383350,Gujarat Circle,Ahmedabad HQ Region,Sabarkantha Division,"Meghraj SO, Banthiwada BO, Behdaj BO",N/A,N/A,5.0,1.0,"CF6Q+XJ9, Kasvada, Bayad, Kaswada, Gujarat 383345",Kasvada,23.412423099999998,73.48909499999999,ChIJw7aqVr9XZzkRwoYnSbzsmbk,https://www.google.com/maps/place/?q=place_id:ChIJw7aqVr9XZzkRwoYnSbzsmbk,part_104,2026-09-20 16:40:08
Pathocare Diagnostic Centre Laboratory,Diagnostic Center,Laboratory,Laboratory,383350,Gujarat Circle,Ahmedabad HQ Region,Sabarkantha Division,"Meghraj SO, Banthiwada BO, Behdaj BO",+91 94264 32260,N/A,4.7,6.0,"F76W+GH2, SH 59, Indira Nagar, Modasa, Gujarat 383315",Indira Nagar,23.4612665,73.29639039999999,ChIJjYE6OzTwXTkRNAlba4N5lTY,https://www.google.com/maps/place/?q=place_id:ChIJjYE6OzTwXTkRNAlba4N5lTY,part_104,2026-09-20 16:40:08
Shivam X-Ray and Sonography Clinic,Diagnostic Center,Laboratory,Laboratory,383350,Gujarat Circle,Ahmedabad HQ Region,Sabarkantha Division,"Meghraj SO, Banthiwada BO, Behdaj BO",N/A,N/A,4.3,58.0,"383001, Arogya Nagar, Ganotri Society, Himatnagar, Gujarat 383001","Arogya Nagar, Ganotri Society",23.592741999999998,72.9590827,ChIJdQOCdu24XTkR1mgyLwowu84,https://www.google.com/maps/place/?q=place_id:ChIJdQOCdu24XTkR1mgyLwowu84,part_104,2026-09-20 16:40:08
Aanand imaging center,Diagnostic Center,Medical diagnostic imaging center,Medical diagnostic imaging center,383350,Gujarat Circle,Ahmedabad HQ Region,Sabarkantha Division,"Meghraj SO, Banthiwada BO, Behdaj BO",N/A,N/A,,,"Navarang Complex, Socity Rd, Lakshmi Society, Modasa, Gujarat 383315",Lakshmi Society,23.459491,73.2965554,ChIJV7MGGhbxXTkRVj3NNs31QIs,https://www.google.com/maps/place/?q=place_id:ChIJV7MGGhbxXTkRVj3NNs31QIs,part_104,2026-09-20 16:40:08
SARTHI DIAGNOSTICS,Diagnostic Center,Medical diagnostic imaging center,Medical diagnostic imaging center,383350,Gujarat Circle,Ahmedabad HQ Region,Sabarkantha Division,"Meghraj SO, Banthiwada BO, Behdaj BO",+91 73836 20630,http://sarthidiagnostics.com/,5.0,633.0,"Ground Floor, Below Dharti Hospital, Opp Dr Talati s Hospital, Doctor House Gayatri Mandir, Cross, Road, opposite Gayatri Mandir Road, Deesa, Gujarat 385535",Indira Nagar,24.265958299999998,72.1834612,ChIJI4-ILka9XDkRsB8ue1VJ3l0,https://www.google.com/maps/place/?q=place_id:ChIJI4-ILka9XDkRsB8ue1VJ3l0,part_104,2026-09-20 16:40:08
