business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
BRAHM & ASSOCIATES,Business and Audit Services,Chartered accountant,Chartered accountant,388450,Gujarat Circle,Vadodara Region,Kheda Division,"Petlad RS SO, Petlad SO, Ardi BO",N/A,N/A,4.7,15.0,"2nd Floor, Above Kitmatt Mall, Hirji Mistry Rd, Jamnagar, Gujarat 361006",Nand Dham Society,22.4611683,70.05159379999999,ChIJKb08x7tqVzkRLQkNEAOhe7U,https://www.google.com/maps/place/?q=place_id:ChIJKb08x7tqVzkRLQkNEAOhe7U,part_108,2026-09-20 16:40:49,4314
Tax Center India,Business and Audit Services,Tax consultant,"Tax consultant, Financial consultant",388460,Gujarat Circle,Vadodara Region,Kheda Division,"Piplav SO, Isnav BO, Kasor BO",+91 81530 02300,http://www.taxcenterindia.com/,5.0,6.0,"Kahan Commercial Complex, A-314, Odhav Rd, above Vijay Sales, nr. Girivar Pride, Gokul Nagar, Adinath Nagar, Odhav, Ahmedabad, Gujarat 382415","Gokul Nagar, Adinath Nagar, Odhav",23.0200657,72.6712239,ChIJV75QtCGHXjkRUVhtJ8xDbq8,https://www.google.com/maps/place/?q=place_id:ChIJV75QtCGHXjkRUVhtJ8xDbq8,part_108,2026-09-20 16:41:51,7174
Kanakiya & Co.,Business and Audit Services,Chartered accountant,Chartered accountant,388460,Gujarat Circle,Vadodara Region,Kheda Division,"Piplav SO, Isnav BO, Kasor BO",+91 94288 59974,http://cakanakiya.com/,5.0,3.0,"Office No 3, Abhishek Complex, Waghawadi Rd., beside Madhav Hill, Nr. Takhteshwer, taleti, Bhavnagar, Gujarat 364001","Nr. Takhteshwer, taleti",21.7661928,72.1472593,ChIJAQBAqX5aXzkRCO0td_FsV_E,https://www.google.com/maps/place/?q=place_id:ChIJAQBAqX5aXzkRCO0td_FsV_E,part_108,2026-09-20 16:41:51,7175
RamyaSree & Associates,Business and Audit Services,Certified public accountant,"Certified public accountant, Accounting firm, Auditor, Bookkeeping service, Tax consultant, Tax preparation service",388460,Gujarat Circle,Vadodara Region,Kheda Division,"Piplav SO, Isnav BO, Kasor BO",+91 87542 77889,https://www.ramyasreeassociates.com/,5.0,78.0,"No 4/30A, SSD Towers 2nd Floor Stanes Road 1st Street, Avinashi - Tiruppur Rd, Odakkadu, Tiruppur, Tamil Nadu 641602","KNP Puram, Odakkadu",11.1123759,77.33571649999999,ChIJCyGNGKkHqTsR7TzyOkecUpI,https://www.google.com/maps/place/?q=place_id:ChIJCyGNGKkHqTsR7TzyOkecUpI,part_108,2026-09-20 16:41:51,7176
CA Naresh Kansal,Business and Audit Services,Business management consultant,"Business management consultant, Accountant, Auditor, Bookkeeping service, Chartered accountant, Financial planner, Tax assessor, Tax consultant, Tax preparation, Tax preparation service",388465,Gujarat Circle,Vadodara Region,Kheda Division,Palaj SO,+91 98731 92124,https://canareshkansal.com/,4.9,,"3rd floor, Vardhman Premium Mall, Office No. 346, Outer Ring Rd, near Tarun Enclave, opposite kali mata mandir, sector 3 rohini, Deepali, Pitampura, Delhi, 110034","sector 3 rohini, Deepali, Pitampura",28.6964522,77.11552669999999,ChIJHR8jH-UDDTkRXbFXL6ICGvQ,https://www.google.com/maps/place/?q=place_id:ChIJHR8jH-UDDTkRXbFXL6ICGvQ,part_108,2026-09-20 16:42:52,9610
SONI PANDYA & ASSOCIATES,Business and Audit Services,Certified public accountant,Certified public accountant,388465,Gujarat Circle,Vadodara Region,Kheda Division,Palaj SO,+91 79 4004 4049,http://caspnassociates.com/,5.0,,"COMMERCIAL BANK, GALA EMPIRE, BS. KALUPUR, Drive In Rd, opp. T. V. TOWER, Ahmedabad, Gujarat 380054","Nilmani Society, Thaltej",23.0485544,72.5245948,ChIJl3TsDQeFXjkR_k0aA3C33Bw,https://www.google.com/maps/place/?q=place_id:ChIJl3TsDQeFXjkR_k0aA3C33Bw,part_108,2026-09-20 16:42:55,9611
Palmer CPA Firm PLLC,Business and Audit Services,Accounting firm,"Accounting firm, Bookkeeping service, Business development service, Certified public accountant, Service establishment, Tax consultant, Tax preparation",388470,Gujarat Circle,Vadodara Region,Kheda Division,Sunav SO,N/A,https://www.palmercpafirm.com/,5.0,,"Palmer CPA Firm PLLC, 388470, India",388470,29.9681981,-95.465351,ChIJ6a_79wWLf4gR15lnT2iVYqQ,https://www.google.com/maps/place/?q=place_id:ChIJ6a_79wWLf4gR15lnT2iVYqQ,part_108,2026-09-20 16:43:55,10589
ADINATH ENTERPRISE,Business and Audit Services,Consultant,"Consultant, Corporate office",388470,Gujarat Circle,Vadodara Region,Kheda Division,Sunav SO,N/A,N/A,4.8,6.0,"Narayan Empire, 17, Anand - Vidyanagar Rd, Vivekanand Wadi, Anand, Gujarat 388120",Vivekanand Wadi,22.554473299999998,72.947761,ChIJqbJxawBPXjkRJoMlxIgwVa8,https://www.google.com/maps/place/?q=place_id:ChIJqbJxawBPXjkRJoMlxIgwVa8,part_108,2026-09-20 16:43:56,10590
Minutes,Business and Audit Services,Business management consultant,Business management consultant,388480,Gujarat Circle,Vadodara Region,Kheda Division,"Sundarna SO, Golel BO, Rupiapura BO",+91 80565 92204,https://minutes.ltd/,4.9,82.0,"1st Floor, Abiram Tower, 102f /16 P /6, Polpettai, Muthammal Colony, Thoothukudi, Tamil Nadu 628008","Polpettai, Muthammal Colony",8.8140472,78.1343328,ChIJc0JdjbTvAzsRp0kIs9LLnCM,https://www.google.com/maps/place/?q=place_id:ChIJc0JdjbTvAzsRp0kIs9LLnCM,part_108,2026-09-20 16:44:56,11257
Mark Accounting,Business and Audit Services,Accounting firm,Accounting firm,388510,Gujarat circle,Vadodara Region,Anand Division,"Asarma BO, Joshikuva BO, Kinkhlod BO",+91 79842 58310,N/A,4.8,,"5th Floor, R & A Chamber, Near Laxmi Cinema Crossing, Anand - 388001, Anand, Gujarat 388001",Gamdi Vad,22.5585447,72.9618465,ChIJkVS5jptOXjkR3ANdhrH7ETs,https://www.google.com/maps/place/?q=place_id:ChIJkVS5jptOXjkR3ANdhrH7ETs,part_108,2026-09-20 16:45:57,13681
